A1ADA3,Nucleoside triphosphatase NudI,CC - CATALYTIC ACTIVITY
A1ADA8,Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD,CC - CATALYTIC ACTIVITY
A1ADB3,o-succinylbenzoate synthase,CC - CATALYTIC ACTIVITY
A1ADE0,5&#039;-deoxynucleotidase YfbR,CC - CATALYTIC ACTIVITY
A1ADI8,Fatty acid oxidation complex subunit alpha,CC - CATALYTIC ACTIVITY; CC - FUNCTION
A1ADU3,N-acetylmuramic acid 6-phosphate etherase,CC - CATALYTIC ACTIVITY; CC - MISCELLANEOUS
A1ADV0,Oxygen-dependent coproporphyrinogen-III oxidase,CC - CATALYTIC ACTIVITY
A1ADX2,GDP-mannose pyrophosphatase NudK,CC - CATALYTIC ACTIVITY
A1ADX7,Succinyl-diaminopimelate desuccinylase,CC - CATALYTIC ACTIVITY
A1AE43,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A1AE53,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A1AE82,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A1AE99,Elongation factor 4,CC - CATALYTIC ACTIVITY
A1AET8,5&#039;/3&#039;-nucleotidase SurE,CC - CATALYTIC ACTIVITY
A1AEU9,Sulfite reductase [NADPH] hemoprotein beta-component,CC - CATALYTIC ACTIVITY
A1AEV0,Sulfite reductase [NADPH] flavoprotein alpha-component,CC - CATALYTIC ACTIVITY
A1AEW7,Enolase,CC - CATALYTIC ACTIVITY
A1AEW8,CTP synthase,CC - CATALYTIC ACTIVITY
A1AFB1,D-erythrose-4-phosphate dehydrogenase,CC - CATALYTIC ACTIVITY
A1AFC5,Agmatinase,CC - CATALYTIC ACTIVITY
A1AFX9,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A1AFZ3,Putrescine aminotransferase,CC - CATALYTIC ACTIVITY
A1AGH4,Threonylcarbamoyl-AMP synthase,CC - CATALYTIC ACTIVITY
A1AGH8,Peptide deformylase,CC - CATALYTIC ACTIVITY
A1AGT6,Pimeloyl-[acyl-carrier protein] methyl ester esterase,CC - CATALYTIC ACTIVITY
A1AGY1,sn-glycerol-3-phosphate import ATP-binding protein UgpC,CC - CATALYTIC ACTIVITY
A1AH61,Cytoplasmic trehalase,CC - CATALYTIC ACTIVITY
A1AHH1,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A1AHK5,Adenine deaminase,CC - CATALYTIC ACTIVITY
A1AHM7,D-galactonate dehydratase,CC - CATALYTIC ACTIVITY
A1AHR4,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
